2262,192.169.32.226,None,None
2271,192.169.44.130,None,None
2281,192.169.26.82,None,None
2294,192.169.43.98,None,None
2299,192.169.46.82,None,None
2304,192.169.47.66,None,None
2308,192.169.34.114,None,None
2313,192.169.34.242,None,None
2317,192.169.35.50,None,None
2322,192.169.48.82,None,None
2328,192.169.36.162,None,None
2331,192.169.31.18,None,None
2333,192.169.31.98,None,None
2337,192.169.32.82,None,None
2344,192.169.41.66,None,None
2346,192.169.36.50,None,None
2348,192.169.5.2,None,None
2350,192.169.5.98,None,None
2352,192.169.5.194,None,None
2354,192.169.6.2,None,None
2356,192.169.6.130,None,None
2358,192.169.6.194,None,None
2360,192.169.7.2,None,None
2174,192.169.30.34,None,None
2226,192.168.254.114,None,None
2256,192.169.30.242,None,None
2277,192.169.26.34,None,None
2296,192.169.32.130,None,None
2306,192.169.34.34,None,None
2315,192.169.34.226,None,None
2327,192.169.53.226,None,None
2332,192.169.46.18,None,None
2339,192.169.33.2,None,None
2347,192.169.4.130,None,None
2351,192.169.5.162,None,None
2355,192.169.6.98,None,None
2359,192.169.6.226,None,None
2362,192.169.7.66,None,None
2364,192.169.7.162,None,None
2366,192.169.7.226,None,None
2368,192.169.8.130,None,None
2370,192.169.8.194,None,None
2372,192.169.9.98,None,None
2374,192.169.4.98,None,None
2376,192.169.4.194,None,None
2378,192.169.5.66,None,None
2380,192.169.6.34,None,None
2382,192.169.7.98,None,None
2384,192.169.8.34,None,None
2393,192.169.31.34,None,None
2207,192.169.30.226,None,None
2266,192.169.33.82,None,None
2302,192.169.33.226,None,None
2319,192.169.35.2,None,None
2336,192.169.32.50,None,None
2349,192.169.5.34,None,None
2357,192.169.6.162,None,None
2363,192.169.7.130,None,None
2367,192.169.8.66,None,None
2371,192.169.9.66,None,None
2375,192.169.4.162,None,None
2379,192.169.5.130,None,None
2383,192.169.8.2,None,None
2386,192.169.8.226,None,None
2388,192.169.9.34,None,None
2390,192.169.9.162,None,None
2392,192.169.26.98,None,None
2395,192.169.52.210,None,None
2399,192.169.32.34,None,None
2401,192.169.32.98,None,None
2403,192.169.32.162,None,None
2407,192.169.26.130,None,None
2409,192.169.33.130,None,None
2412,192.169.48.146,None,None
2421,192.169.48.130,None,None
2241,192.169.40.98,None,None
2311,192.169.44.66,None,None
2345,192.169.36.34,None,None
2361,192.169.7.34,None,None
2369,192.169.8.162,None,None
2377,192.169.4.226,None,None
2385,192.169.8.98,None,None
2389,192.169.9.130,None,None
2394,192.169.31.146,None,None
2400,192.169.53.18,None,None
2404,192.169.48.210,None,None
2410,192.169.33.242,None,None
2415,192.169.56.82,None,None
2419,192.169.48.114,None,None
2422,192.169.35.194,None,None
2424,192.169.35.146,None,None
2426,192.169.35.178,None,None
2428,192.169.50.162,None,None
2432,192.169.42.114,None,None
2434,192.169.36.146,None,None
2437,192.169.44.82,None,None
2439,192.169.36.226,None,None
2442,192.169.40.242,None,None
2447,192.169.49.162,None,None
2449,192.169.50.50,None,None
2453,192.169.50.98,None,None
2284,192.169.32.2,None,None
2353,192.169.5.226,None,None
2373,192.169.26.18,None,None
2387,192.169.9.2,None,None
2398,192.169.52.226,None,None
2408,192.169.33.98,None,None
2416,192.169.40.226,None,None
2423,192.169.35.114,None,None
2427,192.169.50.146,None,None
2433,192.169.36.114,None,None
2438,192.169.40.130,None,None
2443,192.169.37.50,None,None
2445,192.169.49.146,None,None
2448,192.169.50.34,None,None
2451,192.169.37.130,None,None
2454,192.169.52.114,None,None
2458,192.169.37.162,None,None
2460,192.169.53.194,None,None
2462,192.169.37.194,None,None
2330,192.169.3.146,None,None
2381,192.169.6.66,None,None
2402,192.169.32.114,None,None
2420,192.169.41.18,None,None
2429,192.169.35.226,None,None
2441,192.169.36.242,None,None
2446,192.169.37.82,None,None
2452,192.169.50.82,None,None
2459,192.169.53.178,None,None
2463,192.169.58.194,None,None
2466,192.169.47.98,None,None
2468,192.169.38.18,None,None
2470,192.169.57.226,None,None
2472,192.169.38.50,None,None
2474,192.169.38.82,None,None
2478,192.169.49.210,None,None
2480,192.169.30.146,None,None
2482,192.169.31.50,None,None
2365,192.169.7.194,None,None
2413,192.169.34.18,None,None
2435,192.169.56.114,None,None
2450,192.169.50.66,None,None
2461,192.169.37.178,None,None
2467,192.169.40.194,None,None
2471,192.169.38.34,None,None
2475,192.169.38.114,None,None
2481,192.169.30.162,None,None
2484,192.169.31.82,None,None
2486,192.169.26.178,None,None
2488,192.169.31.162,None,None
2490,192.169.31.210,None,None
2492,192.169.32.66,None,None
2494,192.169.32.178,None,None
2496,192.169.33.18,None,None
2498,192.169.33.162,None,None
2500,192.169.34.50,None,None
2391,192.169.9.194,None,None
2444,192.169.37.66,None,None
2465,192.169.38.2,None,None
2473,192.169.38.66,None,None
2483,192.169.31.66,None,None
2487,192.169.39.162,None,None
2491,192.169.31.226,None,None
2495,192.169.32.242,None,None
2499,192.169.33.194,None,None
2502,192.169.34.98,None,None
2504,192.169.34.162,None,None
2506,192.169.35.82,None,None
2508,192.169.35.162,None,None
2510,192.169.35.242,None,None
2512,192.169.36.18,None,None
2514,192.169.36.98,None,None
2425,192.169.50.130,None,None
2469,192.169.32.210,None,None
2485,192.169.31.114,None,None
2493,192.169.32.146,None,None
2501,192.169.34.82,None,None
2505,192.169.34.194,None,None
2509,192.169.35.210,None,None
2513,192.169.36.82,None,None
2516,192.169.36.178,None,None
2518,192.169.36.210,None,None
2520,192.169.37.2,None,None
2522,192.169.37.34,None,None
2524,192.169.37.114,None,None
2533,192.169.35.98,None,None
2457,192.169.37.146,None,None
2489,192.169.31.178,None,None
2503,192.169.34.146,None,None
2511,192.169.36.2,None,None
2517,192.169.36.194,None,None
2521,192.169.37.18,None,None
2525,192.169.37.210,None,None
2527,192.169.37.242,None,None
2529,192.169.38.130,None,None
2531,192.169.38.162,None,None
2534,192.169.38.194,None,None
2536,192.169.38.226,None,None
2538,192.169.39.2,None,None
2540,192.169.39.34,None,None
2542,192.169.39.66,None,None
2544,192.169.39.98,None,None
2479,192.169.29.226,None,None
2507,192.169.35.130,None,None
2519,192.169.26.194,None,None
2526,192.169.37.226,None,None
2530,192.169.38.146,None,None
2535,192.169.38.210,None,None
2539,192.169.39.18,None,None
2543,192.169.39.82,None,None
2546,192.169.39.130,None,None
2548,192.169.39.178,None,None
2550,192.169.39.210,None,None
2552,192.169.45.34,None,None
2554,192.169.45.82,None,
2497,192.169.33.34,None,None
2523,192.169.37.98,None,None
2532,192.169.38.178,None,None
2541,192.169.39.50,None,None
2547,192.169.39.146,None,None
2551,192.169.45.18,None,
2515,192.169.36.130,None,None
2537,192.169.38.242,None,
2528,192.169.38.98,None,None
2549,192.169.39.194,None,
2545,192.169.39.114,None,None
2555,192.169.47.178,None,
2553,192.169.45.66,None,
2556,192.169.42.82,None,
2557,192.169.53.2,None,None
2559,192.169.51.66,None,None
2569,192.169.48.98,None,None
2558,192.169.48.226,None,None
2561,192.169.51.130,None,None
2563,192.169.56.18,None,None
2565,192.169.51.18,None,None
2567,192.169.51.50,None,None
2570,192.169.41.2,None,None
2574,192.169.43.242,None,None
2577,192.169.43.130,None,None
2579,192.169.46.34,None,None
2585,192.169.57.146,None,None
2587,192.169.47.226,None,None
2560,192.169.51.114,None,None
2564,192.169.58.178,None,None
2568,192.169.57.78,None,None
2572,192.169.53.210,None,None
2575,192.169.55.98,None,None
2578,192.169.43.146,None,None
2582,192.169.58.162,None,None
2584,192.169.57.194,None,None
2591,192.169.52.2,None,None
2599,192.169.43.178,None,None
2562,192.169.55.210,None,None
2571,192.169.50.178,None,None
2576,192.169.56.98,None,None
2583,192.169.56.66,None,None
2592,192.169.42.146,None,None
2594,192.169.58.82,None,None
2596,192.169.58.114,None,None
2598,192.169.58.130,None,None
2603,192.169.40.146,None,None
2606,192.169.40.178,None,None
2610,192.169.41.82,None,None
2566,192.169.51.34,None,None
2581,192.169.58.2,None,
2573,192.169.53.242,None,None
2593,192.169.54.34,None,
2586,192.169.57.162,None,None
2597,192.169.42.226,None,None
2601,192.169.42.242,None,None
2604,192.169.40.162,None,None
2607,192.169.46.146,None,None
2612,192.169.50.210,None,None
2620,192.169.52.50,None,None
2624,192.169.53.130,None,None
2626,192.169.55.130,None,None
2595,192.169.58.98,None,None
2602,192.169.43.2,None,
2600,192.169.55.162,None,None
2611,192.169.41.98,None,None
2616,192.169.58.34,None,None
2618,192.169.51.2,None,None
2623,192.169.43.18,None,None
2627,192.169.44.114,None,None
2632,192.169.56.162,None,None
2605,192.169.46.114,None,None
2617,192.169.41.242,None,None
2625,192.169.44.18,None,None
2629,192.169.44.194,None,None
2631,192.169.44.226,None,None
2634,192.169.45.98,None,None
2637,192.169.52.98,None,None
2643,192.169.57.82,None,None
2656,192.169.52.242,None,None
2673,192.169.49.98,None,None
2613,192.169.50.226,None,None
2628,192.169.44.178,None,
2619,192.169.52.34,None,None
2633,192.169.59.34,None,None
2638,192.169.39.226,None,None
2640,192.169.57.50,None,None
2642,192.169.45.50,None,None
2674,192.169.50.114,None,None
2682,192.169.43.162,None,None
2630,192.169.56.146,None,None
2639,192.169.42.34,None,None
2644,192.169.48.50,None,
2635,192.169.45.114,None,None
2645,192.169.42.2,None,None
2670,192.169.48.66,None,None
2679,192.169.42.130,None,None
2692,192.169.49.114,None,None
2727,192.169.42.178,None,None
2641,192.169.57.66,None,None
2677,192.169.42.18,None,None
2689,192.169.45.130,None,None
2691,192.169.48.162,None,None
2729,192.169.42.210,None,None
2756,192.169.52.130,None,None
2764,192.169.53.66,None,None
2661,192.169.51.98,None,None
2690,192.169.47.114,None,None
2694,192.169.41.194,None,None
2714,192.169.44.146,None,None
2728,192.169.42.194,None,None
2767,192.169.43.34,None,None
2771,192.169.53.146,None,None
2773,192.169.43.210,None,None
2776,192.169.54.226,None,None
2680,192.169.55.114,None,None
2696,192.169.41.210,None,None
2731,192.169.43.194,None,None
2746,192.169.48.194,None,None
2753,192.169.50.242,None,None
2769,192.169.43.50,None,None
2777,192.169.44.34,None,None
2693,192.169.49.130,None,None
2743,192.169.46.98,None,None
2761,192.169.42.98,None,
2726,192.169.42.162,None,None
2770,192.169.43.66,None,None
2792,192.169.40.210,None,None
2747,192.169.41.50,None,None
2775,192.169.44.2,None,None
2779,192.169.55.146,None,None
2832,192.169.50.194,None,None
2772,192.169.43.82,None,None
2780,192.169.44.162,None,None
2786,192.169.59.18,None,None
2867,192.169.46.226,None,None
2873,192.169.54.50,None,None
2778,192.169.44.50,None,None
2789,192.169.57.34,None,None
2800,192.169.49.194,None,None
2876,192.169.54.82,None,None
2886,192.169.54.2,None,None
2781,192.169.44.210,None,None
2804,192.169.48.34,None,None
2833,192.169.52.18,None,None
2891,192.169.46.2,None,None
2799,192.169.49.178,None,None
2838,192.169.9.34,None,None
2893,192.169.46.130,None,None
2814,192.169.55.226,None,None
2863,192.169.56.50,None,None
2874,192.169.54.66,None,None
2903,192.169.47.50,None,None
2847,192.169.50.18,None,None
2870,192.169.54.18,None,None
2885,192.169.52.82,None,None
2914,192.169.49.82,None,None
2922,192.169.53.82,None,None
2884,192.169.57.2,None,
2888,192.169.55.2,None,None
2890,192.169.55.34,None,None
2889,192.169.55.18,None,None
2895,192.169.46.242,None,None
2896,192.169.47.2,None,None
2899,192.169.47.34,None,None
2939,192.169.56.194,None,None
2943,192.169.56.226,None,None
2897,192.169.47.18,None,None
2904,192.169.47.130,None,None
2906,192.169.47.162,None,None
2923,192.169.53.98,None,None
2921,192.169.53.50,None,None
2925,192.169.53.114,None,None
2927,192.169.53.162,None,None
2929,192.169.56.130,None,
2937,192.169.56.178,None,None
2941,192.169.56.210,None,None
2944,192.169.56.242,None,None
2951,192.169.57.18,None,None
2959,192.169.54.98,None,None
2979,192.169.54.242,None,None
2980,192.169.47.242,None,None
2981,192.169.48.2,None,None
2988,192.169.59.130,None,None
2989,192.169.59.66,None,None
3041,192.169.59.98,None,None
105,pumas.acceso.elipgodns.com,DHI-NVR4108HS-8P-4KS2/L,8K00345PAZ8F5BB
105,pumas.acceso.elipgodns.com,DHI-NVR4108HS-8P-4KS2/L,8K00345PAZ8F5BB
105,pumas.acceso.elipgodns.com,DHI-NVR4108HS-8P-4KS2/L,8K00345PAZ8F5BB
105,pumas.acceso.elipgodns.com,DHI-NVR4108HS-8P-4KS2/L,8K00345PAZ8F5BB
105,pumas.acceso.elipgodns.com,DHI-NVR4108HS-8P-4KS2/L,8K00345PAZ8F5BB
101,cantera1.auditorio.elipgodns.com,DHI-NVR4216-4KS2/L,7H01F9DPAZ446A4
103,cantera.equipo.elipgodns.com,DHI-NVR4216-4KS2/L,7H01F9DPAZ99D0E
105,pumas.acceso.elipgodns.com,DHI-NVR4108HS-8P-4KS2/L,8K00345PAZ8F5BB
102,pumas.cantera1.elipgodns.com,DHI-NVR5432-4KS2,8K09E36PAZ45472
104,pumas.cantera2.elipgodns.com,DHI-NVR5432-4KS2,8K09E36PAZC1882
102,pumas.cantera1.elipgodns.com,DHI-NVR5432-4KS2,8K09E36PAZCF494
104,pumas.cantera2.elipgodns.com,DHI-NVR5432-4KS2,8K09E36PAZC1882
102,pumas.cantera1.elipgodns.com,DHI-NVR5432-4KS2,8K09E36PAZ45472
103,cantera.equipo.elipgodns.com,DHI-NVR4216-4KS2/L,7H01F9DPAZ99D0E
101,cantera1.auditorio.elipgodns.com,DHI-NVR4216-4KS2/L,7H01F9DPAZ446A4
105,pumas.acceso.elipgodns.com,DHI-NVR4108HS-8P-4KS2/L,8K00345PAZ8F5BB
102,pumas.cantera1.elipgodns.com,DHI-NVR5432-4KS2,8K09E36PAZCF494
102,pumas.cantera1.elipgodns.com,DHI-NVR5432-4KS2,8K09E36PAZCF494
102,pumas.cantera1.elipgodns.com,DHI-NVR5432-4KS2,8K09E36PAZCF494
