Sucursal,Dvr,DvrModelo,DvrSerial,camara,CamaraIp,CamaraSerie,CamaraModelo,HttpPort,HttpsPort,Port,Version,AudioInputChannels,VideoInputChannels,VideoInputs[0].Name
1148,192.168.228.162,DH-XVR5216A-I2,7D0C3B8PAZ8683F, c5, 192.168.228.167, 7E06A1CPAGC4F95, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1148 Choix Telecom- Exterior
1148,192.168.228.162,DH-XVR5216A-I2,7D0C3B8PAZ8683F, c6, 192.168.228.168, 7E06A1CPAG8C74A, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1148 Choix Telecom - Dotación 
1150,192.168.228.194,DH-XVR5216A-I2,7D0C3B8PAZ7FE92, c1, 192.168.228.195, 7E06A1CPAG5FE98, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1150 Etchojoa DICONSA - Dotaci
1150,192.168.228.194,DH-XVR5216A-I2,7D0C3B8PAZ7FE92, c2, 192.168.228.196, 7E06A1CPAG8AA28, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1150 Etchojoa DICONSA - Exterio
1150,192.168.228.194,DH-XVR5216A-I2,7D0C3B8PAZ7FE92, c3, 192.168.228.197, 7D0C17EPAG5CEBD, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1150 Etchojoa DICONSA - Cajas
1150,192.168.228.194,DH-XVR5216A-I2,7D0C3B8PAZ7FE92, c4, 192.168.228.198, 7D0C17EPAGB0094, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1150 Etchojoa DICONSA - Ejecuti
1150,192.168.228.194,DH-XVR5216A-I2,7D0C3B8PAZ7FE92, c5, 192.168.228.199, 7D0C17EPAG047E0, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1150 Etchojoa DICONSA - Bóveda
1150,192.168.228.194,DH-XVR5216A-I2,7D0C3B8PAZ7FE92, c6, 192.168.228.200, 7D0C17EPAG1970E, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1150 Etchojoa DICONSA - ATM
1152,192.168.228.226,DH-XVR5216A-I2,7D0C3B8PAZ48F19, c1, 192.168.228.229, 7D0C17EPAG97F9B, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1152 Villa Hermosa- ATM
1152,192.168.228.226,DH-XVR5216A-I2,7D0C3B8PAZ48F19, c2, 192.168.228.227, 7E06A1CPAG05E97, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1152 Villa Hermosa - Dotacion d
1152,192.168.228.226,DH-XVR5216A-I2,7D0C3B8PAZ48F19, c3, 192.168.228.232, 7D0C17EPAG19829, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1152 Villa Hermosa - Cajas
1152,192.168.228.226,DH-XVR5216A-I2,7D0C3B8PAZ48F19, c4, 192.168.228.231, 7D0C17EPAGE05B9, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1152 Villa Hermosa - Cajas
1152,192.168.228.226,DH-XVR5216A-I2,7D0C3B8PAZ48F19, c5, 192.168.228.230, 7D0C17EPAGD884B, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1152 Villa Hermosa - Bóveda
1152,192.168.228.226,DH-XVR5216A-I2,7D0C3B8PAZ48F19, c6, 192.168.228.228, 7E06A1CPAG68295, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1152 Villa Hermosa - Exterior
1154,192.168.229.2,DH-XVR5216A-I2,7D0C3B8PAZ618B2, c1, 192.168.229.6, 7D0C17EPAGE35CB, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1154 Emiliano Zapata - Cajas
1154,192.168.229.2,DH-XVR5216A-I2,7D0C3B8PAZ618B2, c2, 192.168.229.5, 7D0C17EPAG48F60, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1154 Emiliano Zapata - Ejecutiv
1154,192.168.229.2,DH-XVR5216A-I2,7D0C3B8PAZ618B2, c3, 192.168.229.8, 7D0C17EPAG2E6F3, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1154 Emiliano Zapata-ATM
1154,192.168.229.2,DH-XVR5216A-I2,7D0C3B8PAZ618B2, c4, 192.168.229.7, 7D0C17EPAG32EF8, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1154 Emiliano Zapata - Boveda
1154,192.168.229.2,DH-XVR5216A-I2,7D0C3B8PAZ618B2, c5, 192.168.229.4, 7E06A1CPAGA5067, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1154 Emiliano Zapata-Exterior
1154,192.168.229.2,DH-XVR5216A-I2,7D0C3B8PAZ618B2, c6, 192.168.229.3, 7E06A1CPAG8ED2C, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1154 Emiliano Zapata -  Dotacio
1156,192.168.229.34,DH-XVR5216A-X,5J09F7CPAZBE22E, c1, 192.168.229.38, 7D0C17EPAGA4894, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1156 Jáltipan - Bóveda
1156,192.168.229.34,DH-XVR5216A-X,5J09F7CPAZBE22E, c2, 192.168.229.37, 7D0C17EPAGF36AF, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1156 Jáltipan - ATM
1156,192.168.229.34,DH-XVR5216A-X,5J09F7CPAZBE22E, c3, 192.168.229.36, 7D0C17EPAG7B395, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1156 Jáltipan - Cajas
1156,192.168.229.34,DH-XVR5216A-X,5J09F7CPAZBE22E, c4, 192.168.229.39, 7D0C17EPAG8486F, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1156 Jáltipan - Ejecutivo
1156,192.168.229.34,DH-XVR5216A-X,5J09F7CPAZBE22E, c5, 192.168.229.40, 7E06A1CPAGC3B20, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1156 Jáltipan - Exterior
1156,192.168.229.34,DH-XVR5216A-X,5J09F7CPAZBE22E, c6, 192.168.229.35, 7E06A1CPAG39F8D, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1156 Jáltipan - Dotación de V
1159,192.168.252.162,DH-XVR5216A-I2,7D0C3B8PAZF2291, c1, 192.168.252.164, 7E06A1CPAGFCC82, , 80, 443, 37777, , None, None, None
1159,192.168.252.162,DH-XVR5216A-I2,7D0C3B8PAZF2291, c2, 192.168.252.165, 7D0C17EPAG1CB95, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1159 Guatacalca - Bóveda
1159,192.168.252.162,DH-XVR5216A-I2,7D0C3B8PAZF2291, c3, 192.168.252.163, 7E06A1CPAG97F06, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1159 Guatacalca - Dotación de 
1159,192.168.252.162,DH-XVR5216A-I2,7D0C3B8PAZF2291, c4, 192.168.252.166, 7D0C17EPAG3B45C, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1159 Guatacalca - Cajas
1159,192.168.252.162,DH-XVR5216A-I2,7D0C3B8PAZF2291, c5, 192.168.252.167, 7D0C17EPAGDD445, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1159 Guatacalca - ATM
1159,192.168.252.162,DH-XVR5216A-I2,7D0C3B8PAZF2291, c6, 192.168.252.168, 7D0C17EPAG593A1, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1159 Guatacalca - Ejecutivo
1161,192.168.232.98,DH-XVR5216A-I2,7D0C3B8PAZ89E6F, c1, 192.168.232.99, 7D0C17EPAGEAD28, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1161  Hopolchen - Cajas
1161,192.168.232.98,DH-XVR5216A-I2,7D0C3B8PAZ89E6F, c2, 192.168.232.100, 7D0C17EPAGAA2EE, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1161  Hopolchen - Ejecutivo
1161,192.168.232.98,DH-XVR5216A-I2,7D0C3B8PAZ89E6F, c3, 192.168.232.102, 7D0C17EPAG5D60B, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1161  Hopolchen - ATM
1161,192.168.232.98,DH-XVR5216A-I2,7D0C3B8PAZ89E6F, c4, 192.168.232.103, 7E06A1CPAG90F91, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1161  Hopolchen - Dotación de 
1161,192.168.232.98,DH-XVR5216A-I2,7D0C3B8PAZ89E6F, c5, 192.168.232.104, 7E06A1CPAG46183, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1161 Hopolchen - Exterior
1161,192.168.232.98,DH-XVR5216A-I2,7D0C3B8PAZ89E6F, c6, 192.168.232.101, 7D0C17EPAGC5D0F, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1161 Hopolchen - Boveda
1163,192.168.229.82,DH-XVR5216A-I2,7D0C3B8PAZ1099A, c1, 192.168.229.88, 7D0C17EPAG496D2, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1163 Doctor Vertiz - Cajas
1163,192.168.229.82,DH-XVR5216A-I2,7D0C3B8PAZ1099A, c2, 192.168.229.87, 7D0C17EPAGE2F44, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1163 Doctor Vertiz - Boveda
1163,192.168.229.82,DH-XVR5216A-I2,7D0C3B8PAZ1099A, c3, 192.168.229.86, 7D0C17EPAGFB055, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1163 Doctor Vertiz - Ejecutivo
1163,192.168.229.82,DH-XVR5216A-I2,7D0C3B8PAZ1099A, c4, 192.168.229.85, 7D0C17EPAG5D15B, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1163 Doctor Vertiz - ATM
1163,192.168.229.82,DH-XVR5216A-I2,7D0C3B8PAZ1099A, c5, 192.168.229.84, 7E06A1CPAG0A4C9, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1163 Doctor Vertiz - Exterior
1163,192.168.229.82,DH-XVR5216A-I2,7D0C3B8PAZ1099A, c6, 192.168.229.83, 7E06A1CPAGF7630, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1163 Doctor Vertiz - Dotacion d
1165,192.168.229.114,DH-XVR5216A-I2,7D0C3B8PAZ33D45, c1, 192.168.229.119, 7D0C17EPAGF0150, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1165 Tlahuac Ampliacion SEDENA 
1165,192.168.229.114,DH-XVR5216A-I2,7D0C3B8PAZ33D45, c2, 192.168.229.117, 7D0C17EPAG8D5F2, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1165 Tlahuac Ampliacion SEDENA 
1165,192.168.229.114,DH-XVR5216A-I2,7D0C3B8PAZ33D45, c3, 192.168.229.118, 7D0C17EPAGC05F3, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1165 Tlahuac Ampliacion SEDENA 
1165,192.168.229.114,DH-XVR5216A-I2,7D0C3B8PAZ33D45, c4, 192.168.229.115, 7E06A1CPAG438CF, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1,  1165 Tlahuac Ampliacion SEDENA
1165,192.168.229.114,DH-XVR5216A-I2,7D0C3B8PAZ33D45, c5, 192.168.229.116, 7E06A1CPAGF3ADC, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1165 Tlahuac Ampliacion SEDENA 
1165,192.168.229.114,DH-XVR5216A-I2,7D0C3B8PAZ33D45, c6, 192.168.229.120, 7D0C17EPAG88556, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1165 Tlahuac Ampliacion SEDENA 
1170,192.168.236.114,DH-XVR5216A-X,5H06200PAZ24321, c1, 192.168.236.119, 7D0C17EPAG3FEC2, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1170 Cerro de Ortega- Cajas 
1170,192.168.236.114,DH-XVR5216A-X,5H06200PAZ24321, c2, 192.168.236.116, 7D0C17EPAG180BD, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1170 Cerro de Ortega-Bóveda
1170,192.168.236.114,DH-XVR5216A-X,5H06200PAZ24321, c3, 192.168.236.115, 7D0C17EPAG34170, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1170 Cerro de Ortega-ATM
1170,192.168.236.114,DH-XVR5216A-X,5H06200PAZ24321, c4, 192.168.236.117, 7D0C17EPAG2A118, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1170 Cerro de Ortega-Ejecutivo
1170,192.168.236.114,DH-XVR5216A-X,5H06200PAZ24321, c5, 192.168.236.120, 7E06A1CPAGF9C4B, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1170 Cerro de Ortega-Exterior
1170,192.168.236.114,DH-XVR5216A-X,5H06200PAZ24321, c6, 192.168.236.118, 7E06A1CPAGAA3D5, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1170 Cerro de Ortega-Dotación 
1104,192.168.226.146,DH-XVR5216A-I2,7D0C3B8PAZ85170, c1, 192.168.226.151, 7D0C17EPAGDA5DF, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1104 Temamatla - Boveda
1104,192.168.226.146,DH-XVR5216A-I2,7D0C3B8PAZ85170, c2, 192.168.226.152, 7D0C17EPAG09D5E, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1104 Temamatla - Cajas
1104,192.168.226.146,DH-XVR5216A-I2,7D0C3B8PAZ85170, c3, 192.168.226.149, 7D0C17EPAGD9AC3, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1104 Temamatla - ATM
1104,192.168.226.146,DH-XVR5216A-I2,7D0C3B8PAZ85170, c4, 192.168.226.150, 7D0C17EPAG55EE2, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1104 Temamatla - Ejecutivo
1104,192.168.226.146,DH-XVR5216A-I2,7D0C3B8PAZ85170, c5, 192.168.226.148, 7E06A1CPAG244A5, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1104 Temamatla - Exterior
1104,192.168.226.146,DH-XVR5216A-I2,7D0C3B8PAZ85170, c6, 192.168.226.147, 7E06A1CPAGE585C, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1104 Temamatla - Dotacion de va
1114,192.168.227.66,DH-XVR5216A-I2,7D0C3B8PAZ155C8, c1, 192.168.227.67, 7D0C17EPAGF8197, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1114 Metepec IMSS - ATM
1114,192.168.227.66,DH-XVR5216A-I2,7D0C3B8PAZ155C8, c2, 192.168.227.69, 7D0C17EPAGBEBCF, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1114 Metepec IMSS - Cajas
1114,192.168.227.66,DH-XVR5216A-I2,7D0C3B8PAZ155C8, c3, 192.168.227.71, 7E06A1CPAG2F10D, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1114 Metepec IMSS - Exterior
1114,192.168.227.66,DH-XVR5216A-I2,7D0C3B8PAZ155C8, c4, 192.168.227.72, 7E06A1CPAG60B91, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1114 Metepec IMSS - Dotación d
1114,192.168.227.66,DH-XVR5216A-I2,7D0C3B8PAZ155C8, c5, 192.168.227.68, 7D0C17EPAG941E1, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1114 Metepec IMSS - Ejecutivo
1114,192.168.227.66,DH-XVR5216A-I2,7D0C3B8PAZ155C8, c6, 192.168.227.70, 7D0C17EPAGE1295, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1114 Metepec IMSS - Bóveda
1120,192.168.226.194,DH-XVR5216A-I2,7D0C3B8PAZD3441, c1, 192.168.226.200, 6E02D2DPAG0C25A, IPC-HFW2431T-ZS-S2, 80, 443, 37777, 2.800.0000000.16.R,2020-04-18, 0, 1, 1120  Coahuayana - Dotación Va
1120,192.168.226.194,DH-XVR5216A-I2,7D0C3B8PAZD3441, c2, 192.168.226.195, 6E02D2DPAGF3A3C, IPC-HFW2431T-ZS-S2, 80, 443, 37777, 2.800.0000000.16.R,2020-04-18, 0, 1, 1120  Coahuayana - Exterior
1120,192.168.226.194,DH-XVR5216A-I2,7D0C3B8PAZD3441, c3, 192.168.226.198, 7D0C17EPAG31F5A, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1120  Coahuayana - ATM
1120,192.168.226.194,DH-XVR5216A-I2,7D0C3B8PAZD3441, c4, 192.168.226.196, 7D0C17EPAG8CB2A, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1120  Coahuayana - Boveda
1120,192.168.226.194,DH-XVR5216A-I2,7D0C3B8PAZD3441, c5, 192.168.226.197, 7D0C17EPAG4FDD7, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1120  Coahuayana - Cajas
1120,192.168.226.194,DH-XVR5216A-I2,7D0C3B8PAZD3441, c6, 192.168.226.199, 7D0C17EPAGE2CD5, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1120  Coahuayana - Ejecutivo
1128,192.168.227.50,DH-XVR5216A-I2,7D0C3B8PAZ9C39D, c1, 192.168.227.52, 7D0C17EPAG47252, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1128 Sta. Cruz - Ejecutivo
1128,192.168.227.50,DH-XVR5216A-I2,7D0C3B8PAZ9C39D, c2, 192.168.227.53, 7D0C17EPAGD4B83, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1128 Sta. Cruz - Cajas
1128,192.168.227.50,DH-XVR5216A-I2,7D0C3B8PAZ9C39D, c3, 192.168.227.56, 7E06A1CPAG7F20A, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1128 Sta. Cruz - Dotación de V
1128,192.168.227.50,DH-XVR5216A-I2,7D0C3B8PAZ9C39D, c4, 192.168.227.54, 7D0C17EPAG2314A, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1128 Sta. Cruz - Bóveda
1128,192.168.227.50,DH-XVR5216A-I2,7D0C3B8PAZ9C39D, c5, 192.168.227.51, 7D0C17EPAG35302, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1128 Sta. Cruz - ATM
1128,192.168.227.50,DH-XVR5216A-I2,7D0C3B8PAZ9C39D, c6, 192.168.227.55, 7E06A1CPAG45F4F, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1128 Sta. Cruz - Exterior
1133,192.168.227.178,DH-XVR5216A-I2,7D0C3B8PAZ2CEE2, c1, 192.168.227.181, 7D0C17EPAG1AFC0, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1133 Villaflores - Ejecutivo
1133,192.168.227.178,DH-XVR5216A-I2,7D0C3B8PAZ2CEE2, c2, 192.168.227.180, 7D0C17EPAG9EA61, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1133 Villaflores- Cajas
1133,192.168.227.178,DH-XVR5216A-I2,7D0C3B8PAZ2CEE2, c3, 192.168.227.182, 7D0C17EPAGCBD39, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1133 Villaflores - ATM
1133,192.168.227.178,DH-XVR5216A-I2,7D0C3B8PAZ2CEE2, c4, 192.168.227.179, 7D0C17EPAG4F642, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1133 Villaflores - Bóveda
1133,192.168.227.178,DH-XVR5216A-I2,7D0C3B8PAZ2CEE2, c5, 192.168.227.183, 7E06A1CPAG6FC67, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1133 Villaflores - Dotación de
1133,192.168.227.178,DH-XVR5216A-I2,7D0C3B8PAZ2CEE2, c6, 192.168.227.184, 7E06A1CPAGBFADB, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1133 Villaflores - Exterior
1137,192.168.227.242,DH-XVR5216A-I2,7D0C3B8PAZFDB7B, c1, 192.168.227.245, 7D0C17EPAG29B4A, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1137 Jilotepec - Cajas
1137,192.168.227.242,DH-XVR5216A-I2,7D0C3B8PAZFDB7B, c2, 192.168.227.246, 7D0C17EPAGF51BA, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1137 Jilotepec - Ejecutivo
1137,192.168.227.242,DH-XVR5216A-I2,7D0C3B8PAZFDB7B, c3, 192.168.227.248, 7D0C17EPAGF2818, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1137 Jilotepec - ATM
1137,192.168.227.242,DH-XVR5216A-I2,7D0C3B8PAZFDB7B, c4, 192.168.227.243, 7E06A1CPAG53389, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1137 Jilotepec - Exterior Dotac
1137,192.168.227.242,DH-XVR5216A-I2,7D0C3B8PAZFDB7B, c5, 192.168.227.244, 7E06A1CPAGA2CFE, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1137 Jilotepec - Exterior
1137,192.168.227.242,DH-XVR5216A-I2,7D0C3B8PAZFDB7B, c6, 192.168.227.247, 7D0C17EPAGFE80E, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1137 Jilotepec - Boveda
1142,192.168.228.66,DH-XVR5216A-I2,7D0C3B8PAZB9D7E, c1, 192.168.228.69, 7D0C17EPAGEE62F, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1142 Chapulco - Boveda
1142,192.168.228.66,DH-XVR5216A-I2,7D0C3B8PAZB9D7E, c2, 192.168.228.67, 7E06A1CPAG5A4F3, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1142 Chapulco - Dotacíon de Va
1142,192.168.228.66,DH-XVR5216A-I2,7D0C3B8PAZB9D7E, c3, 192.168.228.68, 7E06A1CPAG8E273, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1142 Chapulco - Exterior
1142,192.168.228.66,DH-XVR5216A-I2,7D0C3B8PAZB9D7E, c4, 192.168.228.70, 7D0C17EPAG17697, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1142 Chapulco -Ejecutivo
1142,192.168.228.66,DH-XVR5216A-I2,7D0C3B8PAZB9D7E, c5, 192.168.228.72, 7D0C17EPAGFEBFF, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1142 Chapulco - ATM
1142,192.168.228.66,DH-XVR5216A-I2,7D0C3B8PAZB9D7E, c6, 192.168.228.71, 7D0C17EPAGFDA5A, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1142 Chapulco - Cajas
1147,192.169.4.34,DH-XVR5216A-I2,7D0C3B8PAZD3220, c1, 192.169.4.40, 7D0C17EPAG9B04B, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1147 Tancanhuitz-Dotacion de Va
1147,192.169.4.34,DH-XVR5216A-I2,7D0C3B8PAZD3220, c2, 192.169.4.38, 7D0C17EPAG3CD68, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1147 Tancanhuitz-Ejecutivo
1147,192.169.4.34,DH-XVR5216A-I2,7D0C3B8PAZD3220, c3, 192.169.4.37, 7D0C17EPAG4A925, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1147 Tancanhuitz-ATM
1147,192.169.4.34,DH-XVR5216A-I2,7D0C3B8PAZD3220, c4, 192.169.4.36, 7E06A1CPAGDE2C6, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1147 Tancanhuitz-Exterior
1147,192.169.4.34,DH-XVR5216A-I2,7D0C3B8PAZD3220, c5, 192.169.4.35, 7E06A1CPAG29B58, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1147 Tancanhuitz-Bóveda
1147,192.169.4.34,DH-XVR5216A-I2,7D0C3B8PAZD3220, c6, 192.169.4.39, 7D0C17EPAG9B04B, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1147 Tancanhuitz-Cajas
1151,192.168.228.210,DH-XVR5216A-I2,7D0C3B8PAZBB913, c1, 192.168.228.215, 7D0C17EPAG1E065, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1151 Cárdenas SADER - Ejecutiv
1151,192.168.228.210,DH-XVR5216A-I2,7D0C3B8PAZBB913, c2, 192.168.228.211, 7D0C17EPAG4355B, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1151 Cárdenas SADER - ATM
1151,192.168.228.210,DH-XVR5216A-I2,7D0C3B8PAZBB913, c3, 192.168.228.213, 7D0C17EPAG775B9, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1151 Cárdenas SADER - Cajas
1151,192.168.228.210,DH-XVR5216A-I2,7D0C3B8PAZBB913, c4, 192.168.228.216, 7D0C17EPAG9171D, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1151 Cárdenas SADER - Bóveda
1151,192.168.228.210,DH-XVR5216A-I2,7D0C3B8PAZBB913, c5, 192.168.228.214, 7E06A1CPAGAE5EE, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1151 Cárdenas SADER - Exterior
1151,192.168.228.210,DH-XVR5216A-I2,7D0C3B8PAZBB913, c6, 192.168.228.212, 7E06A1CPAG708B7, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1151 Cárdenas SADER - Dotació
